,Close,Open,High,Low,Adj Close,Volume
2021-09-22,353.26,352.28,353.56,346.63,353.26,66046793
2021-09-23,358.53,360.02,364.5,358.29,358.53,112557788
2021-09-24,358.88,358.69,366.36,356.85,358.88,62434008
2021-09-27,365.3,362.75,367.22,360.96,365.3,131701341
2021-09-28,368.39,366.26,370.06,363.86,368.39,74990251
2021-09-29,363.07,363.31,364.3,362.79,363.07,56823689
2021-09-30,362.68,362.89,363.88,361.57,362.68,139049043
2021-10-01,368.44,368.49,375.04,360.03,368.44,109441813
2021-10-04,381.21,380.04,381.75,378.67,381.21,75778232
2021-10-05,372.46,370.68,375.98,365.22,372.46,143356066
2021-10-06,374.17,370.85,378.93,370.56,374.17,130817665
2021-10-07,381.43,380.07,387.14,376.81,381.43,98942564
2021-10-08,384.42,384.96,387.0,377.93,384.42,90290848
2021-10-11,373.97,372.3,375.5,363.92,373.97,147852130
2021-10-12,382.83,382.57,387.78,381.49,382.83,89205243
2021-10-13,378.91,380.46,385.05,373.07,378.91,102324847
2021-10-14,378.08,380.86,380.91,370.35,378.08,62662463
2021-10-15,376.35,377.38,382.22,370.03,376.35,138007196
2021-10-18,375.9,375.9,379.15,375.26,375.9,69248648
2021-10-19,377.62,378.89,384.7,375.32,377.62,139500307
2021-10-20,376.0,377.85,382.49,375.19,376.0,97311835
2021-10-21,362.78,359.55,362.96,357.85,362.78,50301700
2021-10-22,351.83,351.35,355.13,350.0,351.83,104969012
2021-10-25,352.2,352.39,356.78,349.13,352.2,63786961
2021-10-26,359.94,361.75,362.05,357.43,359.94,62915062
2021-10-27,374.28,376.16,376.76,366.85,374.28,112068227
2021-10-28,380.2,379.2,383.07,377.51,380.2,76865325
2021-10-29,378.54,379.39,381.88,375.08,378.54,62475683
2021-11-01,371.94,372.52,373.58,369.73,371.94,64810403
2021-11-02,383.58,384.54,386.01,383.21,383.58,144729431
2021-11-03,377.24,375.14,377.66,371.23,377.24,94611104
2021-11-04,372.24,372.18,372.52,371.99,372.24,147781190
2021-11-05,364.9,366.66,366.76,360.34,364.9,139724776
2021-11-08,366.74,369.36,369.54,364.52,366.74,125030793
2021-11-09,354.22,351.75,354.6,346.65,354.22,118530872
2021-11-10,360.01,359.49,362.33,356.86,360.01,114872052
2021-11-11,373.7,373.46,375.12,372.45,373.7,134063660
2021-11-12,371.45,373.05,377.18,369.64,371.45,53543333
2021-11-15,370.49,370.41,374.46,368.4,370.49,136230779
2021-11-16,359.79,360.11,363.17,355.0,359.79,126323583
2021-11-17,371.02,368.23,375.2,367.46,371.02,126502733
2021-11-18,367.07,366.43,376.33,362.38,367.07,70062990
2021-11-19,358.31,359.0,360.26,358.07,358.31,67606162
2021-11-22,365.48,368.03,370.23,359.35,365.48,146397948
2021-11-23,357.68,356.27,358.7,348.22,357.68,51395011
2021-11-24,358.42,359.58,367.36,354.92,358.42,67835894
2021-11-25,367.65,367.54,370.24,366.3,367.65,80932422
2021-11-26,366.33,364.12,368.25,357.08,366.33,59750471
2021-11-29,377.65,377.94,384.11,374.97,377.65,141094120
2021-11-30,388.63,390.29,397.48,381.23,388.63,140407247
2021-12-01,394.96,392.68,400.92,392.67,394.96,90154654
2021-12-02,396.42,399.01,401.0,393.67,396.42,67569675
2021-12-03,383.4,383.74,389.81,383.24,383.4,129394326
2021-12-06,380.44,384.15,390.31,376.83,380.44,105507391
2021-12-07,390.37,389.69,392.01,388.66,390.37,70674385
2021-12-08,382.06,384.52,392.22,378.12,382.06,138207466
2021-12-09,373.34,373.12,379.85,367.57,373.34,78244569
2021-12-10,362.85,362.52,363.42,356.0,362.85,106314653
2021-12-13,363.07,364.9,365.04,362.85,363.07,137705973
2021-12-14,361.18,362.56,367.15,355.65,361.18,135750275
2021-12-15,362.65,362.04,366.16,360.77,362.65,136185456
2021-12-16,368.87,369.63,373.33,362.08,368.87,52441129
2021-12-17,370.94,373.17,373.67,364.38,370.94,122230686
2021-12-20,377.62,375.7,381.17,375.68,377.62,127730447
2021-12-21,387.85,390.35,394.24,387.57,387.85,96031945
2021-12-22,377.27,373.31,378.04,370.31,377.27,76310872
2021-12-23,373.36,373.67,374.99,371.14,373.36,110165314
2021-12-24,373.99,374.09,377.54,371.96,373.99,109631639
2021-12-27,381.05,378.95,384.28,374.93,381.05,85874632
2021-12-28,369.29,369.77,370.28,365.11,369.29,113277816
2021-12-29,367.53,367.2,375.24,366.23,367.53,61496860
2021-12-30,374.42,374.53,375.46,371.21,374.42,149556742
2021-12-31,371.95,374.48,376.11,366.54,371.95,112590202
2022-01-03,370.05,372.23,374.37,365.04,370.05,136410003
2022-01-04,377.95,376.98,381.55,372.25,377.95,50363911
2022-01-05,375.04,373.21,379.36,373.04,375.04,71379730
2022-01-06,378.78,378.31,381.91,377.8,378.78,69694187
2022-01-07,380.85,380.32,381.07,379.39,380.85,56922636
2022-01-10,380.85,382.05,383.35,376.91,380.85,138389024
2022-01-11,377.08,374.28,387.42,371.89,377.08,79443731
2022-01-12,385.16,383.34,388.39,377.48,385.16,111984318
2022-01-13,384.67,381.65,388.83,378.99,384.67,52850330
2022-01-14,400.24,399.88,400.71,395.0,400.24,77838651
2022-01-17,414.17,412.58,416.07,412.25,414.17,149668224
2022-01-18,419.16,418.42,423.97,416.95,419.16,133003685
2022-01-19,417.46,415.55,419.96,408.47,417.46,133272245
2022-01-20,429.72,432.43,432.68,428.86,429.72,54987274
2022-01-21,422.18,419.55,422.21,414.35,422.18,60873618
2022-01-24,418.02,418.82,421.81,416.59,418.02,149991592
2022-01-25,415.85,415.88,417.6,413.74,415.85,132028903
2022-01-26,415.82,413.35,422.09,411.77,415.82,140366759
2022-01-27,414.77,413.46,416.78,412.81,414.77,89245003
2022-01-28,414.84,415.7,417.0,410.79,414.84,139440878
2022-01-31,412.4,411.96,414.22,406.76,412.4,57107437
2022-02-01,416.77,416.56,417.13,412.38,416.77,138661524
2022-02-02,405.99,403.59,406.57,399.97,405.99,90937268
2022-02-03,404.71,407.89,409.2,399.02,404.71,94887776
2022-02-04,399.88,398.43,402.02,396.77,399.88,95430741
2022-02-07,396.02,396.71,401.84,394.61,396.02,133199140
2022-02-08,395.21,397.63,399.77,385.35,395.21,132879517
2022-02-09,389.08,388.85,389.9,386.48,389.08,143650795
2022-02-10,372.56,375.64,382.6,369.69,372.56,144415060
2022-02-11,378.91,378.92,379.88,375.05,378.91,98987476
2022-02-14,382.12,385.41,389.24,379.11,382.12,107957479
2022-02-15,384.37,384.96,387.63,382.26,384.37,129533401
2022-02-16,396.03,394.45,397.11,389.1,396.03,139203859
2022-02-17,399.33,400.16,403.33,395.48,399.33,129003136
2022-02-18,384.36,384.51,385.7,382.33,384.36,75521589
2022-02-21,387.94,387.37,389.54,382.75,387.94,82941766
2022-02-22,390.21,390.73,396.56,388.45,390.21,148685613
2022-02-23,383.44,382.04,384.42,380.45,383.44,123599263
2022-02-24,396.18,397.45,404.77,389.8,396.18,78483711
2022-02-25,406.3,406.24,410.53,405.27,406.3,116380644
2022-02-28,400.72,396.82,404.66,389.98,400.72,63093759
2022-03-01,403.11,402.33,405.09,397.89,403.11,137243405
2022-03-02,407.74,408.77,411.33,406.98,407.74,70374389
2022-03-03,414.35,414.18,419.54,412.28,414.35,113676377
2022-03-04,411.27,411.67,413.31,407.4,411.27,73803253
2022-03-07,416.89,417.42,423.09,415.61,416.89,116416710
2022-03-08,417.48,418.74,427.93,416.01,417.48,123066926
2022-03-09,420.53,420.91,428.16,416.61,420.53,135120450
2022-03-10,439.59,442.12,443.98,439.31,439.59,125140820
2022-03-11,432.59,431.65,433.04,425.23,432.59,103203414
2022-03-14,431.32,428.94,433.96,425.37,431.32,81987723
2022-03-15,432.96,432.29,439.69,429.29,432.96,115065979
2022-03-16,414.87,416.81,416.84,411.66,414.87,130402728
2022-03-17,411.04,411.01,412.75,409.38,411.04,70267503
2022-03-18,407.27,407.31,412.21,403.86,407.27,79470843
2022-03-21,404.57,407.23,407.8,400.86,404.57,68554513
2022-03-22,402.27,400.87,406.4,400.6,402.27,71732957
2022-03-23,405.67,405.4,412.09,405.06,405.67,142179655
2022-03-24,412.73,411.73,421.81,411.68,412.73,50312287
2022-03-25,423.22,423.89,424.16,422.92,423.22,57198256
2022-03-28,416.48,418.0,422.82,410.32,416.48,111327848
2022-03-29,428.18,426.96,428.26,425.3,428.18,135381858
2022-03-30,437.35,437.35,439.62,436.18,437.35,145369989
2022-03-31,441.55,446.25,447.53,438.25,441.55,149144875
2022-04-01,440.52,439.46,440.78,437.06,440.52,69761552
2022-04-04,437.63,440.2,441.94,434.15,437.63,60181451
2022-04-05,433.69,437.23,437.7,433.14,433.69,106080257
2022-04-06,437.54,436.48,442.31,434.69,437.54,130430076
2022-04-07,441.33,443.45,446.29,437.88,441.33,111562904
2022-04-08,449.71,452.28,456.36,448.98,449.71,108880553
2022-04-11,467.38,467.45,471.62,462.16,467.38,99389588
2022-04-12,472.55,475.45,476.78,468.65,472.55,86499876
2022-04-13,475.09,479.59,482.65,471.45,475.09,107067985
2022-04-14,473.3,476.43,478.08,470.21,473.3,65513169
2022-04-15,462.36,463.45,464.42,458.84,462.36,84784625
2022-04-18,450.54,449.86,455.83,449.0,450.54,57733933
2022-04-19,459.8,457.53,462.51,453.92,459.8,118041076
2022-04-20,457.77,459.78,462.91,449.17,457.77,80089262
2022-04-21,442.56,444.84,445.92,437.28,442.56,69479425
2022-04-22,445.0,440.49,447.41,435.07,445.0,78244381
2022-04-25,456.15,456.22,464.56,455.6,456.15,145765840
2022-04-26,466.65,467.36,470.36,461.14,466.65,100221766
2022-04-27,463.16,463.66,465.46,460.02,463.16,50408782
2022-04-28,463.46,464.91,466.98,461.93,463.46,72157609
2022-04-29,477.23,479.88,485.2,476.8,477.23,133989043
2022-05-02,474.04,470.98,476.27,462.31,474.04,146173250
2022-05-03,476.02,477.58,477.96,471.63,476.02,116087550
2022-05-04,483.34,481.52,486.61,479.87,483.34,58341423
2022-05-05,485.14,487.01,493.06,480.93,485.14,100393947
2022-05-06,491.62,489.95,492.9,489.01,491.62,65345513
2022-05-09,510.81,510.52,513.41,506.19,510.81,72036807
2022-05-10,508.98,506.74,511.55,504.88,508.98,123983865
2022-05-11,510.71,512.93,513.38,503.22,510.71,105065378
2022-05-12,519.58,518.78,524.06,514.76,519.58,120001755
2022-05-13,515.66,513.36,516.43,509.39,515.66,128787929
2022-05-16,514.01,514.67,522.78,509.51,514.01,90320334
2022-05-17,512.78,510.99,515.63,508.31,512.78,68537310
2022-05-18,520.35,515.45,526.81,509.94,520.35,56497786
2022-05-19,510.52,511.7,512.97,504.3,510.52,80052929
2022-05-20,514.37,512.33,516.68,505.27,514.37,65535451
2022-05-23,503.44,504.0,506.74,502.4,503.44,117136119
2022-05-24,507.32,508.69,520.1,503.84,507.32,77474229
2022-05-25,511.94,509.95,516.01,506.43,511.94,90175633
2022-05-26,529.19,528.51,530.23,526.44,529.19,60258978
2022-05-27,517.11,517.03,517.97,513.82,517.11,62568494
2022-05-30,533.54,530.67,535.04,521.96,533.54,59872939
2022-05-31,544.21,543.96,548.07,542.36,544.21,137901281
2022-06-01,548.98,551.46,554.81,538.76,548.98,107373239
2022-06-02,549.83,546.19,551.14,544.17,549.83,124100227
2022-06-03,543.86,544.69,552.64,541.78,543.86,94263062
2022-06-06,544.75,550.46,553.45,542.72,544.75,55488043
2022-06-07,540.43,541.19,547.89,539.99,540.43,125783809
2022-06-08,546.98,547.36,550.43,539.47,546.98,137313538
2022-06-09,555.71,556.06,558.38,553.28,555.71,82374145
2022-06-10,560.05,558.4,560.2,548.35,560.05,133015712
2022-06-13,571.46,570.19,573.37,568.23,571.46,141709789
2022-06-14,584.81,586.13,592.52,584.09,584.81,80480001
2022-06-15,597.58,598.2,608.96,595.71,597.58,69553608
2022-06-16,583.8,579.39,587.88,576.4,583.8,59082006
2022-06-17,602.07,604.18,614.06,594.31,602.07,146020369
2022-06-20,610.68,609.51,614.37,605.26,610.68,88490511
2022-06-21,628.67,625.59,637.69,622.57,628.67,149703375
2022-06-22,631.94,632.82,642.88,623.65,631.94,92886752
2022-06-23,634.98,639.66,649.06,629.61,634.98,63294746
2022-06-24,645.7,645.65,649.72,634.79,645.7,146768431
2022-06-27,656.95,660.83,668.18,656.15,656.95,115948410
2022-06-28,666.13,666.35,671.06,657.26,666.13,73531667
2022-06-29,667.39,667.7,669.04,665.39,667.39,144449772
2022-06-30,666.31,665.42,670.31,659.77,666.31,104284670
2022-07-01,656.98,654.88,666.43,649.46,656.98,84124386
2022-07-04,640.99,640.64,643.81,637.99,640.99,100372588
2022-07-05,636.61,630.38,640.47,625.27,636.61,133712320
2022-07-06,642.15,642.59,643.62,636.18,642.15,52465547
2022-07-07,640.6,642.07,642.75,633.12,640.6,78959447
2022-07-08,646.79,649.5,651.49,629.82,646.79,136090743
2022-07-11,663.82,667.58,675.78,662.69,663.82,139630790
2022-07-12,669.91,671.26,679.8,669.61,669.91,93822722
2022-07-13,673.34,670.78,675.6,665.24,673.34,98271049
2022-07-14,657.52,661.79,665.2,654.22,657.52,75595436
2022-07-15,640.89,645.73,654.43,640.13,640.89,93889248
2022-07-18,643.41,643.57,649.03,639.79,643.41,51100827
2022-07-19,648.61,652.14,653.75,636.5,648.61,73060302
2022-07-20,648.99,648.69,650.64,645.86,648.99,72218823
2022-07-21,641.3,643.5,654.58,629.13,641.3,92345101
2022-07-22,639.83,638.17,643.38,625.08,639.83,80862854
2022-07-25,632.29,636.18,639.41,628.35,632.29,51395991
2022-07-26,624.24,626.88,630.6,624.05,624.24,86326473
2022-07-27,637.12,637.47,642.19,626.39,637.12,71292473
2022-07-28,660.82,668.75,672.28,656.23,660.82,149760732
2022-07-29,668.07,665.47,668.77,663.0,668.07,133716622
2022-08-01,653.61,657.15,665.78,647.24,653.61,145224477
2022-08-02,650.9,648.54,659.6,636.29,650.9,85851368
2022-08-03,635.05,630.12,635.87,628.58,635.05,59126300
2022-08-04,605.95,606.84,609.51,605.08,605.95,64439921
2022-08-05,599.56,600.39,602.08,597.07,599.56,59973262
2022-08-08,602.48,606.58,618.86,599.8,602.48,77320974
2022-08-09,600.04,599.96,600.21,595.61,600.04,110779506
2022-08-10,583.75,581.11,588.46,577.48,583.75,78236854
2022-08-11,595.12,597.21,610.43,587.39,595.12,74805895
2022-08-12,599.66,595.28,603.46,590.8,599.66,120346476
2022-08-15,597.49,599.38,612.6,590.67,597.49,64676426
2022-08-16,608.25,607.26,612.4,601.47,608.25,108260944
2022-08-17,608.08,607.32,610.33,602.59,608.08,63620029
2022-08-18,592.27,593.61,602.15,588.76,592.27,51176055
2022-08-19,595.2,595.81,598.48,586.45,595.2,123886419
2022-08-22,590.49,589.65,607.19,589.32,590.49,65460029
2022-08-23,594.55,595.92,601.16,593.93,594.55,93264415
2022-08-24,602.92,603.57,618.21,599.34,602.92,103537897
2022-08-25,604.94,602.0,606.12,601.26,604.94,83158649
2022-08-26,596.46,597.33,600.8,592.85,596.46,94503382
2022-08-29,575.33,576.36,577.5,568.08,575.33,82230450
2022-08-30,573.3,579.38,579.41,570.67,573.3,74879320
2022-08-31,571.31,572.45,574.78,570.04,571.31,107129813
2022-09-01,586.38,586.14,591.13,583.33,586.38,118435517
2022-09-02,599.27,600.48,603.84,596.64,599.27,130514388
2022-09-05,586.99,586.17,589.29,585.34,586.99,76700515
2022-09-06,607.47,612.76,617.62,604.86,607.47,97413003
2022-09-07,604.27,600.1,605.29,599.83,604.27,143345091
2022-09-08,602.72,603.7,609.32,600.51,602.72,120274155
2022-09-09,602.3,592.74,604.45,584.3,602.3,149023723
2022-09-12,595.14,591.44,603.17,583.65,595.14,64125338
2022-09-13,595.42,595.52,597.84,585.05,595.42,105673906
2022-09-14,602.62,599.6,602.8,596.01,602.62,105185643
2022-09-15,610.41,613.89,615.42,604.33,610.41,136234491
2022-09-16,581.77,584.44,591.01,572.46,581.77,74354566
2022-09-19,568.67,569.08,580.77,559.25,568.67,58555476
2022-09-20,560.02,563.68,564.16,553.19,560.02,79939129
2022-09-21,545.63,548.27,553.42,541.36,545.63,79378633
2022-09-22,552.33,552.71,554.39,548.17,552.33,82566512
2022-09-23,549.5,550.3,556.01,547.14,549.5,107846419
2022-09-26,564.63,567.09,567.6,562.86,564.63,128519527
2022-09-27,566.98,560.1,571.02,553.45,566.98,73014788
2022-09-28,572.41,571.08,573.0,568.5,572.41,90235971
2022-09-29,562.84,563.74,565.34,557.8,562.84,75007604
2022-09-30,556.14,559.95,563.11,550.51,556.14,101048217
2022-10-03,563.23,563.92,564.47,559.21,563.23,94752698
2022-10-04,570.42,569.58,572.31,568.19,570.42,149153742
2022-10-05,564.6,567.64,567.96,549.66,564.6,131978312
2022-10-06,582.37,586.99,589.2,577.74,582.37,60042658
2022-10-07,582.58,584.56,584.61,572.02,582.58,88430594
2022-10-10,583.15,584.94,584.94,582.76,583.15,90446508
2022-10-11,582.28,584.31,585.98,581.34,582.28,67246429
2022-10-12,553.92,554.13,556.51,553.24,553.92,63481625
2022-10-13,558.97,557.98,562.38,555.81,558.97,59932873
2022-10-14,556.81,558.38,561.26,554.65,556.81,118125807
2022-10-17,548.83,552.88,559.39,544.27,548.83,56836756
2022-10-18,532.1,532.79,536.47,531.44,532.1,101890383
2022-10-19,538.72,538.56,543.01,538.36,538.72,93173780
2022-10-20,541.76,545.65,546.29,538.85,541.76,108960651
2022-10-21,552.48,552.14,556.11,543.97,552.48,84320525
2022-10-24,554.63,550.86,558.73,545.83,554.63,111409480
2022-10-25,548.79,545.98,549.06,540.37,548.79,124772164
2022-10-26,549.44,553.11,553.51,547.06,549.44,62028809
2022-10-27,542.41,546.01,550.91,538.01,542.41,97407378
2022-10-28,551.17,550.21,558.38,541.77,551.17,86631147
2022-10-31,540.12,539.76,544.84,536.61,540.12,74451055
2022-11-01,539.62,538.07,546.76,535.24,539.62,52435428
2022-11-02,537.29,536.64,542.39,536.29,537.29,130304945
2022-11-03,534.85,535.08,538.69,532.13,534.85,104314915
2022-11-04,537.18,540.82,543.58,533.0,537.18,85326400
2022-11-07,521.23,522.86,524.9,511.98,521.23,104902584
2022-11-08,523.3,522.38,523.69,521.04,523.3,115106971
2022-11-09,512.06,509.89,513.11,507.6,512.06,94777313
2022-11-10,526.07,525.72,532.9,522.8,526.07,99805204
2022-11-11,514.65,516.22,519.32,510.05,514.65,77142707
2022-11-14,512.15,510.56,513.2,509.86,512.15,115094564
2022-11-15,489.57,488.35,495.82,486.12,489.57,77523619
2022-11-16,477.19,475.64,477.65,470.97,477.19,87845616
2022-11-17,473.43,474.27,481.75,472.02,473.43,137901600
2022-11-18,466.25,466.98,470.05,466.15,466.25,128867483
2022-11-21,482.16,483.44,485.82,475.43,482.16,51511019
2022-11-22,489.02,492.97,499.33,482.9,489.02,139118845
2022-11-23,488.0,487.76,490.16,485.79,488.0,91443875
2022-11-24,500.33,504.22,508.88,490.4,500.33,108920389
2022-11-25,484.37,480.75,499.16,478.51,484.37,51346029
2022-11-28,486.76,484.7,487.1,480.96,486.76,81636921
2022-11-29,481.92,480.33,482.78,479.45,481.92,112299540
2022-11-30,477.77,476.12,481.28,469.69,477.77,54361343
2022-12-01,476.09,474.22,478.42,469.84,476.09,135723007
2022-12-02,477.06,477.75,478.5,476.53,477.06,101611347
2022-12-05,477.47,476.32,480.64,475.78,477.47,91544302
2022-12-06,472.4,472.67,475.41,470.91,472.4,78482460
2022-12-07,490.42,489.6,492.5,487.54,490.42,126521097
2022-12-08,481.18,479.28,486.05,474.39,481.18,91839902
2022-12-09,486.01,487.46,488.23,478.11,486.01,129457610
2022-12-12,486.45,482.4,489.57,477.89,486.45,99491436
2022-12-13,497.71,502.05,507.12,491.37,497.71,92301846
2022-12-14,496.81,497.83,500.97,492.58,496.81,91756681
2022-12-15,499.73,501.29,503.85,494.66,499.73,147708538
2022-12-16,521.1,518.14,523.58,514.66,521.1,62115578
2022-12-19,529.73,526.67,531.92,526.67,529.73,109572311
2022-12-20,511.71,514.12,517.79,509.46,511.71,145684698
2022-12-21,507.01,508.52,515.53,504.33,507.01,105948386
2022-12-22,481.41,484.65,489.29,480.17,481.41,66851700
2022-12-23,493.83,494.89,501.21,488.43,493.83,116478286
2022-12-26,488.39,485.96,488.92,481.5,488.39,98228795
2022-12-27,488.23,488.91,495.88,485.19,488.23,74326971
2022-12-28,483.65,482.03,485.33,477.14,483.65,50444090
2022-12-29,475.83,476.03,476.43,472.8,475.83,64144100
2022-12-30,476.78,478.37,480.75,466.21,476.78,107379301
2023-01-02,484.75,487.86,490.85,482.47,484.75,72013541
2023-01-03,464.73,465.94,470.0,458.89,464.73,119289734
2023-01-04,464.84,468.81,469.43,462.76,464.84,91624316
2023-01-05,452.49,453.28,454.76,451.61,452.49,81837370
2023-01-06,444.85,444.45,447.25,439.74,444.85,52383053
2023-01-09,456.27,453.6,458.09,452.35,456.27,123749970
2023-01-10,455.34,456.56,458.66,448.57,455.34,104021488
2023-01-11,454.07,456.15,457.44,453.4,454.07,113257773
2023-01-12,450.04,451.43,454.22,444.68,450.04,89733396
2023-01-13,444.5,444.88,447.31,442.15,444.5,77697423
2023-01-16,451.22,453.15,457.59,451.13,451.22,97401335
2023-01-17,437.0,436.13,438.32,433.81,437.0,85835256
2023-01-18,425.82,427.29,428.49,424.42,425.82,86768888
2023-01-19,436.64,441.33,446.06,435.5,436.64,100621669
2023-01-20,442.02,441.75,446.21,441.54,442.02,53354881
2023-01-23,446.31,449.44,452.39,445.65,446.31,128751149
2023-01-24,453.51,453.31,456.45,453.28,453.51,119316932
2023-01-25,455.0,455.74,460.43,452.54,455.0,128265305
2023-01-26,459.23,464.69,465.07,449.67,459.23,88905318
2023-01-27,464.64,460.22,468.56,458.23,464.64,56860212
2023-01-30,481.34,479.74,482.42,479.27,481.34,67081397
2023-01-31,484.69,482.77,488.28,479.27,484.69,108471210
2023-02-01,504.41,503.61,504.47,500.62,504.41,102212811
2023-02-02,510.98,514.01,518.42,509.57,510.98,94120573
2023-02-03,519.85,519.29,520.78,510.45,519.85,111949833
2023-02-06,518.0,516.89,522.95,516.31,518.0,74960593
2023-02-07,514.3,517.57,525.36,508.86,514.3,113678414
2023-02-08,512.81,514.05,516.86,512.19,512.81,98407021
2023-02-09,517.7,520.11,526.7,514.83,517.7,68437735
2023-02-10,512.69,517.61,519.19,509.12,512.69,122860916
2023-02-13,528.9,526.72,529.83,523.96,528.9,81907573
2023-02-14,518.88,519.67,521.28,517.81,518.88,135746438
2023-02-15,526.46,525.18,527.74,517.02,526.46,139231191
2023-02-16,522.11,520.15,526.44,516.82,522.11,87196986
2023-02-17,533.86,533.91,535.99,530.12,533.86,58515275
2023-02-20,542.05,545.07,547.72,539.3,542.05,71956038
2023-02-21,537.67,534.5,537.8,532.39,537.67,62140163
2023-02-22,536.86,538.59,542.7,535.77,536.86,121111471
2023-02-23,527.82,532.69,536.77,527.36,527.82,146145197
2023-02-24,525.63,527.57,531.64,518.53,525.63,73304289
2023-02-27,516.66,516.96,521.97,511.27,516.66,63211293
2023-02-28,509.05,510.86,520.95,504.08,509.05,83756460
2023-03-01,492.97,490.0,496.82,486.06,492.97,80655138
2023-03-02,488.04,488.92,489.95,475.8,488.04,70537905
2023-03-03,494.39,495.86,502.54,492.37,494.39,135697820
2023-03-06,501.21,497.38,502.99,490.19,501.21,96712319
2023-03-07,496.08,495.01,501.17,491.61,496.08,149207087
2023-03-08,499.07,495.25,501.11,494.93,499.07,60412436
2023-03-09,492.94,488.94,497.91,487.07,492.94,66504304
2023-03-10,490.8,489.22,495.84,485.7,490.8,59041514
2023-03-13,478.98,474.13,482.67,473.36,478.98,51694175
2023-03-14,462.95,462.93,465.29,450.76,462.95,131436890
2023-03-15,467.74,462.27,470.38,461.74,467.74,53843587
2023-03-16,445.65,445.53,446.33,439.15,445.65,118117284
2023-03-17,453.38,455.5,458.25,451.44,453.38,87071812
2023-03-20,453.74,454.67,456.13,452.06,453.74,77931755
2023-03-21,458.34,457.07,459.61,455.66,458.34,73471607
2023-03-22,455.36,455.71,460.28,454.7,455.36,94834903
2023-03-23,454.3,450.49,458.51,446.97,454.3,63819692
2023-03-24,460.41,460.41,462.0,459.95,460.41,136714446
2023-03-27,474.52,476.58,481.75,470.81,474.52,114357503
2023-03-28,473.19,473.06,473.35,468.2,473.19,145640399
2023-03-29,472.84,471.05,476.75,470.99,472.84,110501125
2023-03-30,463.1,462.47,468.76,455.33,463.1,79032529
2023-03-31,468.14,468.4,468.65,460.53,468.14,69978764
2023-04-03,473.44,472.86,476.73,469.63,473.44,70641678
2023-04-04,479.93,480.63,482.55,479.29,479.93,59532873
2023-04-05,484.68,484.08,486.72,483.39,484.68,97000138
2023-04-06,491.33,489.32,499.62,486.33,491.33,127354402
2023-04-07,498.87,503.02,506.71,494.01,498.87,77567007
2023-04-10,489.32,489.18,493.01,484.65,489.32,88090044
2023-04-11,493.82,494.97,496.33,493.6,493.82,83240675
2023-04-12,491.91,489.69,492.71,485.15,491.91,115300554
2023-04-13,490.18,494.56,497.11,476.85,490.18,84286419
2023-04-14,483.23,482.99,489.48,479.22,483.23,72294340
2023-04-17,489.59,489.6,494.46,486.1,489.59,109768242
2023-04-18,484.58,487.05,488.19,480.96,484.58,62838091
2023-04-19,477.72,479.17,483.31,474.19,477.72,111320777
2023-04-20,470.97,470.63,471.0,466.76,470.97,123225983
2023-04-21,468.32,468.81,472.47,466.32,468.32,118682215
2023-04-24,470.34,467.2,477.43,464.32,470.34,120613362
2023-04-25,472.46,472.46,474.43,471.66,472.46,140186350
2023-04-26,463.08,463.03,468.85,457.61,463.08,62150375
2023-04-27,465.85,463.98,474.74,460.81,465.85,130301341
2023-04-28,458.41,459.74,462.16,450.92,458.41,117375568
2023-05-01,466.11,469.38,471.84,464.33,466.11,125985848
2023-05-02,465.23,465.52,465.94,465.1,465.23,82402517
2023-05-03,463.06,461.72,468.29,460.11,463.06,126753741
2023-05-04,462.15,461.64,463.92,458.79,462.15,72968328
2023-05-05,453.5,455.92,458.61,451.01,453.5,92457170
2023-05-08,451.99,452.44,455.67,441.94,451.99,94174014
2023-05-09,459.76,457.62,461.54,450.83,459.76,133458049
2023-05-10,451.02,455.31,455.56,449.2,451.02,64996188
2023-05-11,452.52,450.14,456.96,441.65,452.52,55737601
2023-05-12,449.31,448.89,452.77,443.49,449.31,135397544
2023-05-15,439.97,439.48,442.01,439.31,439.97,82456099
2023-05-16,439.08,440.74,449.54,434.12,439.08,126306628
2023-05-17,440.67,438.36,442.75,435.79,440.67,95808443
2023-05-18,455.32,455.41,456.39,446.44,455.32,127835704
2023-05-19,456.03,457.08,459.32,454.23,456.03,52148934
2023-05-22,452.21,447.85,457.33,440.24,452.21,124223915
2023-05-23,452.54,452.04,453.67,450.12,452.54,106174710
2023-05-24,453.14,452.07,461.19,449.51,453.14,81490234
2023-05-25,455.08,456.12,462.63,453.8,455.08,50756996
2023-05-26,454.46,454.43,458.03,452.69,454.46,94444322
2023-05-29,437.73,436.89,439.05,436.43,437.73,109162280
2023-05-30,442.49,440.11,451.2,438.89,442.49,133399972
2023-05-31,435.82,436.13,437.44,435.43,435.82,69317557
2023-06-01,420.34,416.32,425.19,414.21,420.34,105252904
2023-06-02,408.79,407.95,409.74,405.87,408.79,132042396
2023-06-05,411.11,407.53,412.8,405.2,411.11,114432930
2023-06-06,415.71,419.61,422.69,408.91,415.71,67779340
2023-06-07,416.95,418.46,419.35,414.59,416.95,109170494
2023-06-08,401.99,401.88,407.7,399.73,401.99,61402670
2023-06-09,421.17,419.52,422.58,412.87,421.17,68339543
2023-06-12,433.67,436.75,437.51,431.29,433.67,126048630
2023-06-13,435.38,439.12,445.04,431.55,435.38,101593897
