,Close,Open,High,Low,Adj Close,Volume
2021-06-25,1609.27,1603.14,1632.61,1602.63,1609.27,136794510
2021-06-28,1571.08,1570.56,1574.41,1567.35,1571.08,107624528
2021-06-29,1577.99,1565.84,1602.38,1551.17,1577.99,65677786
2021-06-30,1589.39,1584.36,1608.63,1572.42,1589.39,75301980
2021-07-01,1563.99,1564.66,1567.79,1557.71,1563.99,50732340
2021-07-02,1545.66,1544.68,1546.45,1530.4,1545.66,50599578
2021-07-05,1557.2,1559.31,1572.79,1550.0,1557.2,143389258
2021-07-06,1557.72,1561.53,1578.74,1540.63,1557.72,93395167
2021-07-07,1615.29,1618.03,1620.62,1593.32,1615.29,90583588
2021-07-08,1617.35,1615.66,1617.94,1610.37,1617.35,113316877
2021-07-09,1636.22,1628.11,1641.58,1612.69,1636.22,99457737
2021-07-12,1655.27,1669.32,1681.0,1644.38,1655.27,94314346
2021-07-13,1644.53,1649.19,1658.44,1633.3,1644.53,111811631
2021-07-14,1603.6,1599.94,1607.3,1597.84,1603.6,128252241
2021-07-15,1568.34,1567.43,1578.44,1560.55,1568.34,137985553
2021-07-16,1574.73,1570.45,1579.69,1556.99,1574.73,127760732
2021-07-19,1540.53,1538.62,1566.14,1528.44,1540.53,136437178
2021-07-20,1533.34,1526.59,1550.38,1513.03,1533.34,73477030
2021-07-21,1532.68,1537.25,1544.73,1514.22,1532.68,101833987
2021-07-22,1571.08,1575.31,1577.33,1555.69,1571.08,121120598
2021-07-23,1581.13,1580.46,1607.66,1576.1,1581.13,123380823
2021-07-26,1566.84,1566.32,1573.83,1564.74,1566.84,113026932
2021-07-27,1571.57,1572.62,1580.96,1557.48,1571.57,108631665
2021-07-28,1529.45,1538.79,1560.14,1519.44,1529.45,142283636
2021-07-29,1531.58,1539.65,1539.78,1527.06,1531.58,141805041
2021-07-30,1578.9,1571.31,1579.55,1570.47,1578.9,133261886
2021-08-02,1561.23,1560.91,1595.17,1554.06,1561.23,148802412
2021-08-03,1548.32,1554.44,1584.01,1541.03,1548.32,117123669
2021-08-04,1551.35,1553.7,1562.05,1549.43,1551.35,131411881
2021-08-05,1558.09,1554.2,1576.25,1550.43,1558.09,139419272
2021-08-06,1568.27,1562.69,1570.5,1546.04,1568.27,53995065
2021-08-09,1605.13,1601.3,1614.82,1588.3,1605.13,136802803
2021-08-10,1599.36,1596.5,1610.57,1594.13,1599.36,62083791
2021-08-11,1590.4,1593.49,1593.76,1577.17,1590.4,74310864
2021-08-12,1589.54,1591.06,1597.03,1574.41,1589.54,77207743
2021-08-13,1573.66,1577.56,1586.51,1558.0,1573.66,113515016
2021-08-16,1596.43,1593.43,1597.62,1582.76,1596.43,117603653
2021-08-17,1579.22,1581.17,1594.9,1566.05,1579.22,86173655
2021-08-18,1579.95,1584.37,1602.73,1562.94,1579.95,74453314
2021-08-19,1578.34,1574.35,1601.38,1563.42,1578.34,118202187
2021-08-20,1576.86,1582.39,1585.62,1562.01,1576.86,114843031
2021-08-23,1549.78,1550.93,1560.87,1542.45,1549.78,91419000
2021-08-24,1516.51,1513.3,1529.8,1495.05,1516.51,81320320
2021-08-25,1535.76,1539.3,1540.97,1528.86,1535.76,101481970
2021-08-26,1553.71,1553.87,1574.52,1549.95,1553.71,119602504
2021-08-27,1542.92,1545.55,1581.23,1498.55,1542.92,142402788
2021-08-30,1522.67,1522.87,1525.74,1511.73,1522.67,59223006
2021-08-31,1527.58,1515.37,1539.65,1513.75,1527.58,101153150
2021-09-01,1574.96,1562.46,1575.93,1544.12,1574.96,123124282
2021-09-02,1562.46,1566.02,1573.79,1551.79,1562.46,74521259
2021-09-03,1551.74,1554.76,1569.7,1534.39,1551.74,128967609
2021-09-06,1519.03,1502.0,1528.21,1483.16,1519.03,57393290
2021-09-07,1474.82,1469.59,1496.21,1468.7,1474.82,61289069
2021-09-08,1468.91,1472.74,1473.7,1452.97,1468.91,141932850
2021-09-09,1452.68,1447.33,1453.93,1446.8,1452.68,61865442
2021-09-10,1408.35,1406.41,1430.08,1389.52,1408.35,119204213
2021-09-13,1416.57,1429.69,1449.37,1403.32,1416.57,131846921
2021-09-14,1412.75,1407.03,1421.58,1391.65,1412.75,55915373
2021-09-15,1407.63,1405.06,1412.97,1394.19,1407.63,84929196
2021-09-16,1443.19,1431.28,1482.35,1425.54,1443.19,89721099
2021-09-17,1391.59,1381.05,1409.95,1373.4,1391.59,77667736
2021-09-20,1404.9,1417.42,1420.47,1382.98,1404.9,64232147
2021-09-21,1372.12,1373.78,1377.81,1336.33,1372.12,134361465
2021-09-22,1391.39,1380.71,1394.72,1372.19,1391.39,94802417
2021-09-23,1400.32,1394.76,1408.33,1380.95,1400.32,67404193
2021-09-24,1394.33,1396.19,1420.87,1384.18,1394.33,50602472
2021-09-27,1412.36,1418.45,1425.64,1408.95,1412.36,135802721
2021-09-28,1438.73,1427.32,1470.14,1423.6,1438.73,122101301
2021-09-29,1440.39,1437.93,1453.97,1437.09,1440.39,75328482
2021-09-30,1424.31,1425.27,1434.13,1423.31,1424.31,60879037
2021-10-01,1399.1,1404.62,1404.97,1392.88,1399.1,149088749
2021-10-04,1393.55,1404.5,1414.71,1387.52,1393.55,145608656
2021-10-05,1396.72,1395.47,1405.41,1392.75,1396.72,108720423
2021-10-06,1381.61,1383.01,1398.0,1369.05,1381.61,96342712
2021-10-07,1395.52,1404.64,1438.08,1391.46,1395.52,120377643
2021-10-08,1408.82,1402.09,1420.84,1381.89,1408.82,90873474
2021-10-11,1417.85,1432.91,1433.85,1413.39,1417.85,88651062
2021-10-12,1473.99,1474.87,1475.11,1473.37,1473.99,62816356
2021-10-13,1448.5,1450.97,1463.08,1442.82,1448.5,63843689
2021-10-14,1420.88,1411.09,1431.27,1406.25,1420.88,86051130
2021-10-15,1386.31,1388.72,1389.82,1361.49,1386.31,115542390
2021-10-18,1400.69,1400.03,1400.92,1378.76,1400.69,79257559
2021-10-19,1450.74,1447.29,1457.31,1431.3,1450.74,144416798
2021-10-20,1404.82,1415.85,1416.71,1399.04,1404.82,105456665
2021-10-21,1392.74,1403.75,1426.18,1365.71,1392.74,120413562
2021-10-22,1409.94,1414.63,1420.19,1397.03,1409.94,120677434
2021-10-25,1401.0,1405.39,1411.48,1395.18,1401.0,89831011
2021-10-26,1382.24,1383.97,1385.33,1363.8,1382.24,92641951
2021-10-27,1340.67,1345.68,1355.53,1329.95,1340.67,128079806
2021-10-28,1301.73,1309.87,1318.55,1297.22,1301.73,130824572
2021-10-29,1293.33,1286.68,1300.68,1286.29,1293.33,85085330
2021-11-01,1298.32,1295.15,1323.71,1290.85,1298.32,125170245
2021-11-02,1281.08,1285.03,1291.45,1259.17,1281.08,51092935
2021-11-03,1262.77,1263.51,1282.52,1253.4,1262.77,58159078
2021-11-04,1285.14,1294.31,1297.09,1278.74,1285.14,75009046
2021-11-05,1269.33,1275.19,1295.11,1259.19,1269.33,115026040
2021-11-08,1226.51,1234.93,1241.75,1201.98,1226.51,132136776
2021-11-09,1224.66,1226.98,1228.24,1215.49,1224.66,50610045
2021-11-10,1253.3,1249.78,1258.96,1241.41,1253.3,109066483
2021-11-11,1263.68,1271.41,1272.08,1252.1,1263.68,116429148
2021-11-12,1334.12,1349.69,1351.26,1308.46,1334.12,89062774
2021-11-15,1311.13,1312.25,1319.49,1298.86,1311.13,125139266
2021-11-16,1306.56,1304.16,1309.23,1295.55,1306.56,58395038
2021-11-17,1331.62,1342.51,1360.35,1324.69,1331.62,65656443
2021-11-18,1315.18,1321.07,1326.93,1306.77,1315.18,53830826
2021-11-19,1344.5,1340.16,1356.51,1328.57,1344.5,143784544
2021-11-22,1340.71,1331.84,1357.75,1326.71,1340.71,100445341
2021-11-23,1360.69,1362.92,1386.74,1351.21,1360.69,111016133
2021-11-24,1376.95,1381.96,1398.33,1349.52,1376.95,73561526
2021-11-25,1398.5,1389.26,1414.72,1386.97,1398.5,58840580
2021-11-26,1394.45,1388.38,1422.4,1372.9,1394.45,105609338
2021-11-29,1396.9,1393.32,1422.43,1382.59,1396.9,79503388
2021-11-30,1423.94,1413.43,1428.98,1398.7,1423.94,147205219
2021-12-01,1429.21,1434.33,1457.36,1419.87,1429.21,69211828
2021-12-02,1462.86,1468.62,1483.27,1441.33,1462.86,84803676
2021-12-03,1480.15,1477.38,1504.71,1461.72,1480.15,136440968
2021-12-06,1461.37,1464.53,1469.85,1456.03,1461.37,81951671
2021-12-07,1439.24,1442.57,1446.65,1419.87,1439.24,68418001
2021-12-08,1433.1,1424.85,1433.87,1409.7,1433.1,95117993
2021-12-09,1449.18,1447.62,1458.03,1422.87,1449.18,104758304
2021-12-10,1464.08,1455.08,1466.45,1453.19,1464.08,90137379
2021-12-13,1430.78,1428.17,1456.85,1420.1,1430.78,113351572
2021-12-14,1477.0,1472.65,1499.98,1463.6,1477.0,142183171
2021-12-15,1480.96,1481.52,1492.1,1479.87,1480.96,80631662
2021-12-16,1508.05,1516.71,1531.51,1491.04,1508.05,121542698
2021-12-17,1547.66,1550.36,1554.67,1533.1,1547.66,125220161
2021-12-20,1574.06,1581.8,1584.21,1551.5,1574.06,148733131
2021-12-21,1547.08,1549.69,1556.85,1529.13,1547.08,102975786
2021-12-22,1528.01,1536.82,1540.93,1524.41,1528.01,90056905
2021-12-23,1580.2,1581.97,1584.34,1578.51,1580.2,124094687
2021-12-24,1584.79,1579.43,1596.52,1561.14,1584.79,65535878
2021-12-27,1599.75,1602.36,1605.34,1576.94,1599.75,140871801
2021-12-28,1561.72,1563.53,1581.31,1556.37,1561.72,106127725
2021-12-29,1591.78,1579.38,1597.25,1576.78,1591.78,50162262
2021-12-30,1612.05,1620.86,1621.8,1608.07,1612.05,76372128
2021-12-31,1692.5,1676.26,1703.03,1661.77,1692.5,73904087
2022-01-03,1696.26,1697.52,1699.95,1687.67,1696.26,84882224
2022-01-04,1704.53,1711.62,1723.15,1684.79,1704.53,87194967
2022-01-05,1700.81,1684.94,1714.96,1684.49,1700.81,133194497
2022-01-06,1686.03,1679.5,1695.78,1674.18,1686.03,99473810
2022-01-07,1726.49,1721.07,1750.67,1706.51,1726.49,60754332
2022-01-10,1726.39,1724.89,1729.38,1712.05,1726.39,111500087
2022-01-11,1720.13,1730.14,1765.35,1718.7,1720.13,147440057
2022-01-12,1696.44,1690.06,1713.05,1678.57,1696.44,103433807
2022-01-13,1687.7,1691.75,1711.91,1670.26,1687.7,131815949
2022-01-14,1734.68,1733.27,1761.84,1724.82,1734.68,111789102
2022-01-17,1737.85,1750.28,1751.76,1729.31,1737.85,107069593
2022-01-18,1756.01,1759.6,1761.72,1739.8,1756.01,144337805
2022-01-19,1758.22,1767.71,1785.25,1751.66,1758.22,71278359
2022-01-20,1780.49,1784.97,1795.87,1758.8,1780.49,126076612
2022-01-21,1758.53,1762.12,1775.15,1738.49,1758.53,99446926
2022-01-24,1763.11,1771.08,1800.56,1756.1,1763.11,85794585
2022-01-25,1777.49,1775.5,1781.48,1756.71,1777.49,138404136
2022-01-26,1831.02,1833.99,1860.12,1807.75,1831.02,106573485
2022-01-27,1866.72,1872.09,1898.79,1838.02,1866.72,65712126
2022-01-28,1906.61,1899.76,1916.51,1879.8,1906.61,63574388
2022-01-31,1938.23,1938.09,1962.27,1933.55,1938.23,52996353
2022-02-01,1913.71,1904.91,1932.58,1902.76,1913.71,101267006
2022-02-02,1927.65,1929.1,1933.58,1925.98,1927.65,85609121
2022-02-03,1888.38,1887.55,1891.46,1887.09,1888.38,118660655
2022-02-04,1882.1,1894.74,1903.0,1855.3,1882.1,89427280
2022-02-07,1919.45,1930.14,1939.52,1917.55,1919.45,104004448
2022-02-08,1968.43,1960.41,1981.51,1941.99,1968.43,66865234
2022-02-09,1985.03,1985.38,1995.86,1963.77,1985.03,122717826
2022-02-10,2008.12,2015.98,2035.38,2006.38,2008.12,120934280
2022-02-11,2049.99,2060.5,2073.41,2036.18,2049.99,65142699
2022-02-14,2010.23,2005.48,2024.57,1963.34,2010.23,90465125
2022-02-15,2015.31,2032.65,2034.47,2007.41,2015.31,103663419
2022-02-16,2065.93,2044.99,2067.6,2026.45,2065.93,149366521
2022-02-17,2071.08,2060.27,2097.25,2031.66,2071.08,140165701
2022-02-18,2079.48,2080.11,2084.24,2065.74,2079.48,134867715
2022-02-21,2099.66,2100.37,2111.63,2077.29,2099.66,73872797
2022-02-22,2061.32,2066.76,2075.13,2060.72,2061.32,132015581
2022-02-23,2056.7,2061.05,2085.12,2046.44,2056.7,124328246
2022-02-24,2059.25,2082.95,2099.92,2037.98,2059.25,110958664
2022-02-25,2093.73,2102.65,2108.42,2090.31,2093.73,122044967
2022-02-28,2124.31,2109.53,2152.82,2083.7,2124.31,59560541
2022-03-01,2157.18,2164.26,2171.36,2152.91,2157.18,68930104
2022-03-02,2124.8,2118.98,2131.36,2107.6,2124.8,146738935
2022-03-03,2115.71,2113.69,2116.52,2111.47,2115.71,123908546
2022-03-04,2098.45,2092.28,2120.23,2078.74,2098.45,120668618
2022-03-07,2119.28,2105.79,2133.43,2084.89,2119.28,75031041
2022-03-08,2097.21,2104.86,2123.99,2079.65,2097.21,97651109
2022-03-09,2078.29,2079.42,2094.65,2061.03,2078.29,124121732
2022-03-10,2088.43,2095.68,2106.61,2053.79,2088.43,134686866
2022-03-11,2056.15,2037.03,2089.38,2019.53,2056.15,62670038
2022-03-14,2007.49,2000.48,2042.42,1991.53,2007.49,50922623
2022-03-15,2042.87,2046.77,2051.26,2018.56,2042.87,98643086
2022-03-16,2043.39,2041.1,2044.98,2026.3,2043.39,53976226
2022-03-17,2097.38,2095.05,2107.64,2090.64,2097.38,85240421
2022-03-18,2113.05,2105.59,2114.71,2089.37,2113.05,110191816
2022-03-21,2135.86,2133.43,2175.66,2131.1,2135.86,103395637
2022-03-22,2159.45,2155.83,2211.09,2141.15,2159.45,58560950
2022-03-23,2050.11,2047.19,2055.67,2002.75,2050.11,108342578
2022-03-24,2075.56,2077.74,2089.76,2055.84,2075.56,58376132
2022-03-25,2034.38,2021.74,2071.56,2018.71,2034.38,116119593
2022-03-28,2022.4,2026.52,2054.11,2009.04,2022.4,129487815
2022-03-29,1974.28,1955.31,1983.52,1940.9,1974.28,133755197
2022-03-30,1926.53,1921.14,1929.77,1905.62,1926.53,64032136
2022-03-31,1929.25,1925.92,1930.24,1908.86,1929.25,147523437
2022-04-01,1965.51,1953.9,1970.68,1939.13,1965.51,105180181
2022-04-04,1994.73,1990.21,1995.67,1987.67,1994.73,90012715
2022-04-05,1968.27,1974.15,1981.7,1956.71,1968.27,126167481
2022-04-06,2022.5,2012.31,2037.32,1997.45,2022.5,84134634
2022-04-07,2044.18,2026.63,2101.32,2013.69,2044.18,70732784
2022-04-08,2007.59,1996.69,2013.72,1995.56,2007.59,53565533
2022-04-11,2033.7,2038.01,2055.77,2030.58,2033.7,55254455
2022-04-12,2047.8,2067.59,2106.58,2029.61,2047.8,55951557
2022-04-13,2052.24,2060.43,2089.71,2024.84,2052.24,142038591
2022-04-14,2085.6,2058.65,2101.39,2043.65,2085.6,144047128
2022-04-15,2009.34,1982.7,2015.76,1977.06,2009.34,82033215
2022-04-18,2058.22,2071.38,2087.21,2045.81,2058.22,71918461
2022-04-19,2027.7,2030.64,2039.73,2022.43,2027.7,138751277
2022-04-20,1990.33,1993.0,2019.51,1973.2,1990.33,104729567
2022-04-21,2018.85,2004.74,2064.83,1986.44,2018.85,90900276
2022-04-22,2052.09,2064.52,2078.98,2044.95,2052.09,109369263
2022-04-25,2036.09,2036.53,2045.63,2022.34,2036.09,56120090
2022-04-26,1982.54,1999.11,2017.24,1954.39,1982.54,93313468
2022-04-27,2059.41,2061.57,2071.93,2041.99,2059.41,95056357
2022-04-28,2106.81,2110.68,2131.35,2095.9,2106.81,84480459
2022-04-29,2096.28,2076.52,2126.91,2066.21,2096.28,91700707
2022-05-02,2133.56,2141.92,2142.53,2123.65,2133.56,108338094
2022-05-03,2181.57,2174.66,2184.72,2167.75,2181.57,140879343
2022-05-04,2131.22,2127.68,2150.58,2113.04,2131.22,98623256
2022-05-05,2115.21,2106.19,2134.91,2090.52,2115.21,139828305
2022-05-06,2065.19,2058.17,2070.96,2051.87,2065.19,83900917
2022-05-09,2073.1,2069.37,2076.08,2069.22,2073.1,100419590
2022-05-10,2012.2,1998.2,2016.59,1980.21,2012.2,102849809
2022-05-11,2011.52,2027.74,2039.16,2007.91,2011.52,101735273
2022-05-12,2020.13,2041.59,2077.45,2001.63,2020.13,88237814
2022-05-13,2007.48,2004.19,2012.56,1997.57,2007.48,127357243
2022-05-16,2004.37,1991.92,2016.31,1986.27,2004.37,115851165
2022-05-17,1995.8,1992.14,1996.79,1974.95,1995.8,105962645
2022-05-18,2022.08,2013.89,2030.13,2000.3,2022.08,50352874
2022-05-19,2101.52,2103.49,2114.64,2091.24,2101.52,108813789
2022-05-20,2081.51,2093.62,2129.43,2042.69,2081.51,130552020
2022-05-23,2136.49,2132.8,2155.8,2129.85,2136.49,61732992
2022-05-24,2216.83,2211.97,2223.0,2175.67,2216.83,140711954
2022-05-25,2177.5,2187.86,2198.51,2174.9,2177.5,114404976
2022-05-26,2113.51,2121.46,2138.59,2107.63,2113.51,76743210
2022-05-27,2146.26,2141.3,2158.13,2136.32,2146.26,103332408
2022-05-30,2173.54,2179.7,2181.41,2141.77,2173.54,108744746
2022-05-31,2133.3,2138.54,2142.14,2132.19,2133.3,55359599
2022-06-01,2084.27,2101.38,2129.63,2074.32,2084.27,109517216
2022-06-02,2112.43,2127.28,2128.35,2084.58,2112.43,102130387
2022-06-03,2153.12,2148.95,2170.8,2146.35,2153.12,102918388
2022-06-06,2118.08,2114.43,2119.96,2094.73,2118.08,112730198
2022-06-07,2099.94,2082.61,2113.66,2060.01,2099.94,87321619
2022-06-08,2042.24,2044.64,2061.18,2038.98,2042.24,115422650
2022-06-09,2058.67,2060.25,2087.05,2044.01,2058.67,88820225
2022-06-10,2027.22,2020.64,2033.53,2020.0,2027.22,75885565
2022-06-13,2064.25,2068.48,2070.34,2059.89,2064.25,77703076
2022-06-14,1979.68,1982.66,2003.0,1950.89,1979.68,141309222
2022-06-15,1949.31,1947.5,1953.85,1933.89,1949.31,88380886
2022-06-16,1958.69,1960.34,1973.21,1958.16,1958.69,80913994
2022-06-17,1963.34,1973.88,2003.95,1958.66,1963.34,74653783
2022-06-20,1959.19,1957.74,1971.0,1951.54,1959.19,63328964
2022-06-21,1997.7,1991.02,2028.49,1987.36,1997.7,128023650
2022-06-22,1958.98,1954.01,1963.37,1939.23,1958.98,72369723
2022-06-23,1922.26,1907.99,1923.88,1897.19,1922.26,87579320
2022-06-24,1953.39,1950.21,1954.39,1928.81,1953.39,134801223
2022-06-27,1969.89,1967.96,1976.43,1941.84,1969.89,76556837
2022-06-28,1993.32,2000.19,2003.59,1981.66,1993.32,117942558
2022-06-29,2048.03,2051.85,2074.29,2046.31,2048.03,113651829
2022-06-30,2052.46,2041.82,2064.49,2017.92,2052.46,96678963
2022-07-01,2046.49,2047.33,2067.52,2044.48,2046.49,93542381
2022-07-04,2094.19,2085.65,2096.84,2078.41,2094.19,103751064
2022-07-05,2089.76,2071.54,2107.12,2026.74,2089.76,129727484
2022-07-06,2084.53,2085.92,2107.17,2061.17,2084.53,91653521
2022-07-07,2086.72,2079.02,2091.46,2052.45,2086.72,121220779
2022-07-08,2090.75,2104.72,2124.61,2071.26,2090.75,121766612
2022-07-11,2082.5,2084.28,2124.45,2066.16,2082.5,117490220
2022-07-12,2082.7,2083.26,2123.54,2049.36,2082.7,68288034
2022-07-13,2121.99,2113.69,2163.9,2092.21,2121.99,105303922
2022-07-14,2158.31,2135.98,2177.46,2126.65,2158.31,98496993
2022-07-15,2155.4,2169.71,2182.41,2137.45,2155.4,136050614
2022-07-18,2174.47,2179.19,2179.67,2170.75,2174.47,96206540
2022-07-19,2228.38,2226.21,2239.87,2217.41,2228.38,141497136
2022-07-20,2288.84,2277.39,2305.27,2234.55,2288.84,87977243
2022-07-21,2311.17,2298.83,2337.69,2275.62,2311.17,138744328
2022-07-22,2338.38,2344.21,2344.67,2321.9,2338.38,75091118
2022-07-25,2310.99,2302.13,2321.66,2237.99,2310.99,90987027
2022-07-26,2341.05,2337.52,2386.63,2331.64,2341.05,119474500
2022-07-27,2256.05,2243.45,2261.01,2225.59,2256.05,93626528
2022-07-28,2281.23,2270.9,2301.21,2270.02,2281.23,84079472
2022-07-29,2296.05,2304.48,2325.8,2264.25,2296.05,52360279
2022-08-01,2285.86,2282.44,2294.64,2255.74,2285.86,57654441
2022-08-02,2232.75,2224.6,2250.69,2204.58,2232.75,60391973
2022-08-03,2203.73,2203.4,2209.9,2181.59,2203.73,82620720
2022-08-04,2233.12,2226.17,2235.14,2208.4,2233.12,96583191
2022-08-05,2198.74,2199.36,2225.06,2191.85,2198.74,57748044
2022-08-08,2179.62,2175.97,2229.84,2168.33,2179.62,143360719
2022-08-09,2217.93,2216.17,2221.22,2186.66,2217.93,110418584
2022-08-10,2265.06,2242.48,2276.22,2209.86,2265.06,76998719
2022-08-11,2322.96,2303.59,2334.45,2290.25,2322.96,54680864
2022-08-12,2312.88,2312.68,2324.38,2306.33,2312.88,87304984
2022-08-15,2222.98,2211.33,2228.96,2205.31,2222.98,71592850
2022-08-16,2244.29,2256.04,2277.77,2237.53,2244.29,95514860
2022-08-17,2280.69,2276.13,2281.83,2243.13,2280.69,62533555
2022-08-18,2245.81,2252.79,2295.28,2233.66,2245.81,94178801
2022-08-19,2159.84,2148.54,2171.54,2123.81,2159.84,92328640
2022-08-22,2177.43,2157.39,2198.26,2134.66,2177.43,111328597
2022-08-23,2166.59,2171.0,2183.38,2157.04,2166.59,91923286
2022-08-24,2166.63,2156.55,2188.93,2139.72,2166.63,98261039
2022-08-25,2178.33,2157.66,2179.47,2153.98,2178.33,118669874
2022-08-26,2213.65,2218.02,2229.41,2189.15,2213.65,93121509
2022-08-29,2204.08,2215.9,2269.75,2198.71,2204.08,109563477
2022-08-30,2178.05,2169.64,2180.88,2162.48,2178.05,139637820
2022-08-31,2138.74,2167.41,2202.24,2132.75,2138.74,147571000
2022-09-01,2135.71,2146.0,2156.38,2112.15,2135.71,81324188
2022-09-02,2172.95,2172.47,2184.13,2171.12,2172.95,55188229
2022-09-05,2158.03,2174.89,2191.62,2156.09,2158.03,64111725
2022-09-06,2146.23,2143.31,2158.48,2126.49,2146.23,80999466
2022-09-07,2185.98,2176.91,2223.82,2142.61,2185.98,111096020
2022-09-08,2207.62,2203.03,2221.17,2173.55,2207.62,73175147
2022-09-09,2220.0,2202.54,2250.66,2172.83,2220.0,61454635
2022-09-12,2246.87,2227.09,2281.68,2183.24,2246.87,127672091
2022-09-13,2264.71,2263.27,2283.98,2250.31,2264.71,106461450
2022-09-14,2261.47,2236.67,2272.58,2231.2,2261.47,103099203
2022-09-15,2221.73,2218.12,2245.77,2170.9,2221.73,63691665
2022-09-16,2156.26,2172.77,2178.13,2145.25,2156.26,63908118
2022-09-19,2151.32,2145.05,2201.04,2124.89,2151.32,90321990
2022-09-20,2173.05,2183.01,2187.99,2160.19,2173.05,84676982
2022-09-21,2182.11,2168.29,2192.2,2148.36,2182.11,99221716
2022-09-22,2138.4,2144.66,2157.16,2104.56,2138.4,149020808
2022-09-23,2155.92,2161.88,2169.99,2123.02,2155.92,133662062
2022-09-26,2167.43,2176.48,2185.24,2156.26,2167.43,92990770
2022-09-27,2142.36,2142.49,2151.99,2133.06,2142.36,135580539
2022-09-28,2142.45,2118.68,2145.47,2109.82,2142.45,66890279
2022-09-29,2198.47,2197.38,2201.09,2169.12,2198.47,126900223
2022-09-30,2289.55,2281.26,2322.44,2252.96,2289.55,84619906
2022-10-03,2332.16,2333.04,2338.53,2313.64,2332.16,69765867
2022-10-04,2343.63,2337.62,2358.25,2285.44,2343.63,97469160
2022-10-05,2340.3,2322.72,2358.37,2303.83,2340.3,104364878
2022-10-06,2321.31,2309.23,2329.63,2305.45,2321.31,98617173
2022-10-07,2386.63,2388.19,2392.14,2366.96,2386.63,109176381
2022-10-10,2451.1,2458.28,2466.48,2399.84,2451.1,138280642
2022-10-11,2495.72,2487.36,2541.2,2479.79,2495.72,127403470
2022-10-12,2469.95,2494.66,2506.6,2450.72,2469.95,138256960
2022-10-13,2469.68,2479.11,2488.88,2452.97,2469.68,114864569
2022-10-14,2479.34,2479.84,2502.43,2456.45,2479.34,138197330
2022-10-17,2491.18,2476.77,2493.28,2456.57,2491.18,119780626
2022-10-18,2510.17,2508.35,2538.2,2505.5,2510.17,109955903
2022-10-19,2493.9,2497.63,2504.17,2490.38,2493.9,115281496
2022-10-20,2513.85,2500.4,2527.56,2494.22,2513.85,67080492
2022-10-21,2461.59,2468.31,2488.57,2444.91,2461.59,64578289
2022-10-24,2463.98,2444.04,2475.65,2443.89,2463.98,141581583
2022-10-25,2427.35,2414.2,2457.64,2390.33,2427.35,90153945
2022-10-26,2428.47,2429.46,2432.31,2414.65,2428.47,95872761
2022-10-27,2430.95,2433.9,2440.03,2430.7,2430.95,61265429
2022-10-28,2393.6,2403.73,2439.78,2388.4,2393.6,139711409
2022-10-31,2452.23,2465.37,2473.14,2428.54,2452.23,95328134
2022-11-01,2424.8,2436.08,2452.32,2399.18,2424.8,64604215
2022-11-02,2430.25,2422.9,2452.6,2410.79,2430.25,60384469
2022-11-03,2379.23,2385.05,2397.03,2374.71,2379.23,129196054
2022-11-04,2370.32,2363.66,2375.4,2345.66,2370.32,94751170
2022-11-07,2344.37,2353.38,2354.38,2332.83,2344.37,138669834
2022-11-08,2421.4,2423.98,2434.25,2374.18,2421.4,114309372
2022-11-09,2428.92,2430.52,2435.59,2413.17,2428.92,52059351
2022-11-10,2451.44,2454.15,2477.3,2449.48,2451.44,128536781
2022-11-11,2437.51,2415.71,2459.07,2398.16,2437.51,61383935
2022-11-14,2452.58,2463.35,2505.91,2444.87,2452.58,106649766
2022-11-15,2460.44,2463.41,2469.7,2406.96,2460.44,139305680
2022-11-16,2364.63,2362.13,2368.37,2337.67,2364.63,91311625
2022-11-17,2355.18,2356.71,2365.98,2329.89,2355.18,67114652
2022-11-18,2410.93,2410.98,2440.06,2381.08,2410.93,106405976
2022-11-21,2422.39,2404.66,2424.18,2401.48,2422.39,65436349
2022-11-22,2396.64,2413.19,2434.92,2396.5,2396.64,147786131
2022-11-23,2381.3,2385.95,2403.61,2365.42,2381.3,139510036
2022-11-24,2413.16,2398.14,2421.13,2387.25,2413.16,53993966
2022-11-25,2462.48,2461.89,2462.73,2447.48,2462.48,110893644
2022-11-28,2440.34,2447.71,2450.13,2412.56,2440.34,79317944
2022-11-29,2501.43,2494.03,2548.83,2450.96,2501.43,93102308
2022-11-30,2533.16,2530.85,2556.99,2509.68,2533.16,126819736
2022-12-01,2529.95,2527.23,2556.48,2503.16,2529.95,130086959
2022-12-02,2600.72,2611.08,2622.67,2599.56,2600.72,126221007
2022-12-05,2571.57,2587.75,2593.52,2571.21,2571.57,107690714
2022-12-06,2529.11,2528.58,2553.07,2484.2,2529.11,104219364
2022-12-07,2483.45,2493.34,2511.86,2471.44,2483.45,89752328
2022-12-08,2496.32,2506.0,2527.49,2492.45,2496.32,90703829
2022-12-09,2496.66,2496.58,2519.25,2481.68,2496.66,129364367
2022-12-12,2435.0,2431.55,2470.65,2426.1,2435.0,72587330
2022-12-13,2380.2,2377.62,2391.12,2362.08,2380.2,57090216
2022-12-14,2461.1,2466.29,2495.82,2450.92,2461.1,88105258
2022-12-15,2368.8,2372.99,2378.45,2328.37,2368.8,89566809
2022-12-16,2419.97,2444.87,2459.99,2401.26,2419.97,149792884
2022-12-19,2461.31,2444.46,2477.84,2441.99,2461.31,103582712
2022-12-20,2478.85,2476.82,2515.01,2470.1,2478.85,91907159
